multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio
2973,2999961,1932-01-01,10:02,102.0,80,AV SIEMPRE VIVA,R01,APELADA,22.0,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
2981,XIIUME,1932-01-01,00:00,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,1.0
2983,589222,1932-01-01,00:00,62.0,40,AV SIEMPRE VIVA,R03,APELADA,22.0,20.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
2984,M20CPR,2022-06-03,10:03,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0,,,
2985,J1S1,1932-01-01,00:00,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,56.0,53.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
2989,691XC80,1932-01-01,11:01,117.0,60,AV SIEMPRE VIVA,R01,PAGADA,57.0,54.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
2990,INTIGR8,1932-01-01,15:46,110.0,80,AV LIBERTADOR,R01,IMPAGA,30.0,26.0,,,
2993,INTIGR8,1932-01-01,00:00,114.0,80,RUTA 9,R02,APELADA,34.0,30.0,,,
2997,CBMUK,1932-01-01,15:46,54.0,40,AV LIBERTADOR,R01,IMPAGA,14.0,12.0,,,
3001,MX60NZA,2020-05-25,15:46,118.0,60,AV LIBERTADOR,R01,APELADA,58.0,55.0,,,
3002,8B90638,1932-01-01,15:47,88.0,60,AV LIBERTADOR,R03,APELADA,28.0,25.0,,,
3009,BB8986,1932-01-01,00:00,104.0,60,RUTA 9,R03,PAGADA,44.0,41.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3010,UM96201,1932-01-01,20:08,57.0,40,AV SIEMPRE VIVA,R03,PAGADA,17.0,15.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3013,FD1475,1932-01-01,11:03,118.0,60,RUTA 9,R02,APELADA,58.0,55.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD147,0.83
3014,RFH373,1932-01-01,00:00,120.0,80,AV LIBERTADOR,R03,PAGADA,40.0,36.0,,,
3018,GCP332,2023-02-13,10:04,79.0,60,AV LIBERTADOR,R01,PAGADA,19.0,16.0,,,
3023,5777770,1932-01-01,15:47,75.0,40,AV LIBERTADOR,R03,PAGADA,35.0,33.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3036,990XYK,1932-01-01,20:08,93.0,80,AV LIBERTADOR,R02,APELADA,13.0,9.0,,,
3037,GOOGLE,1932-01-01,20:09,86.0,40,AV LIBERTADOR,R02,IMPAGA,46.0,44.0,,,
3040,BM351,1932-01-01,20:09,111.0,80,RUTA 9,R02,APELADA,31.0,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3053,MVU4688,1932-01-01,10:05,105.0,60,RUTA 9,R03,PAGADA,45.0,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688,1.0
3054,AWS167,1932-01-01,10:05,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0,,,
3055,YLO8WUE,1932-01-01,00:00,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0,,,
3064,FD1475,1932-01-01,20:10,108.0,80,AV LIBERTADOR,R02,APELADA,28.0,24.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD147,0.83
3066,VY90540,1932-01-01,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,62.0,60.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente.jpg,VY90540,1.0
3067,T0YDR,1932-01-01,00:00,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0,,,
3072,UW3932,1932-01-01,00:00,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,,,
3077,B81JKY,1932-01-01,00:00,112.0,40,AV SIEMPRE VIVA,R01,IMPAGA,72.0,70.0,,,
3083,VTIIAHV,1932-01-01,20:11,94.0,60,RUTA 9,R03,PAGADA,34.0,31.0,,,
3086,GE1466,1932-01-01,10:06,76.0,40,RUTA 9,R03,APELADA,36.0,34.0,,,
3087,B81JKY,2022-12-21,20:11,82.0,40,AV LIBERTADOR,R03,IMPAGA,42.0,40.0,,,
3093,INTIGR8,2022-08-22,15:49,107.0,80,AV LIBERTADOR,R02,IMPAGA,27.0,23.0,,,
3095,810TCH,1932-01-01,20:12,48.0,40,AV LIBERTADOR,R02,IMPAGA,8.0,6.0,,,
3100,NTHGLFT,2020-09-30,20:12,90.0,60,AV LIBERTADOR,R01,PAGADA,30.0,27.0,,,
3109,8B90638,1932-01-01,20:13,68.0,60,AV LIBERTADOR,R02,IMPAGA,8.0,5.0,,,
3111,DK414N,1932-01-01,11:05,85.0,40,AV LIBERTADOR,R02,IMPAGA,45.0,43.0,,,
3117,OUTSTDN,1932-01-01,11:06,53.0,40,AV LIBERTADOR,R02,IMPAGA,13.0,11.0,,,
3122,J1S1,1932-01-01,11:06,91.0,60,AV SIEMPRE VIVA,R01,APELADA,31.0,28.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3128,831MDB,2023-12-16,00:00,60.0,40,AV SIEMPRE VIVA,R01,PAGADA,20.0,18.0,,,
3137,NHZ1002,1932-01-01,11:08,65.0,60,AV LIBERTADOR,R02,APELADA,5.0,2.0,,,
3138,PIW4215,1932-01-01,15:51,82.0,60,RUTA 9,R03,IMPAGA,22.0,19.0,,,
3142,HAMSTUR,1932-01-01,15:51,133.0,80,AV SIEMPRE VIVA,R02,APELADA,53.0,49.0,,,
3150,810TCH,2023-09-23,00:00,130.0,60,RUTA 9,R02,APELADA,70.0,67.0,,,
3155,HAMSTUR,1932-01-01,10:08,71.0,40,AV LIBERTADOR,R01,PAGADA,31.0,29.0,,,
3158,DI2LOT,1932-01-01,00:00,75.0,40,AV LIBERTADOR,R02,APELADA,35.0,33.0,,,
3161,FVIOUHP,1932-01-01,20:13,130.0,80,AV SIEMPRE VIVA,R03,IMPAGA,50.0,46.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.86
3162,HF3461,2023-02-28,00:00,124.0,60,AV LIBERTADOR,R03,IMPAGA,64.0,61.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3166,BP717,1932-01-01,20:14,107.0,80,AV SIEMPRE VIVA,R02,IMPAGA,27.0,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP717,1.0
3168,MPX9357,1932-01-01,20:14,43.0,40,RUTA 9,R01,APELADA,3.0,1.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3169,J1S1,2021-11-23,11:09,85.0,60,AV LIBERTADOR,R03,APELADA,25.0,22.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3171,3646HBH,1932-01-01,20:14,131.0,80,AV LIBERTADOR,R01,IMPAGA,51.0,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3176,9999868,1932-01-01,11:09,155.0,80,AV SIEMPRE VIVA,R03,APELADA,75.0,71.0,,,
3177,WU341A,1932-01-01,15:53,103.0,60,RUTA 9,R03,PAGADA,43.0,40.0,,,
3179,GN64OTP,2023-10-27,20:15,65.0,60,RUTA 9,R01,PAGADA,5.0,2.0,,,
3190,691XC80,2020-08-16,11:10,118.0,80,RUTA 9,R03,IMPAGA,38.0,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3192,B81JKY,1932-01-01,00:00,73.0,60,RUTA 9,R02,PAGADA,13.0,10.0,,,
3195,OUTSTDN,1932-01-01,20:16,157.0,80,AV SIEMPRE VIVA,R01,APELADA,77.0,73.0,,,
3198,YLO8WUE,1932-01-01,11:10,151.0,80,AV LIBERTADOR,R02,PAGADA,71.0,67.0,,,
3203,DI2LOT,1932-01-01,15:54,92.0,80,AV SIEMPRE VIVA,R02,APELADA,12.0,8.0,,,
3207,41RSTZ,2022-05-24,00:00,144.0,80,AV LIBERTADOR,R02,APELADA,64.0,60.0,,,
3208,WEFLYN,1932-01-01,11:11,112.0,60,AV LIBERTADOR,R02,IMPAGA,52.0,49.0,,,
3210,41RSTZ,1932-01-01,10:09,134.0,60,RUTA 9,R01,IMPAGA,74.0,71.0,,,
3219,T0YDR,2020-05-22,20:17,137.0,80,AV LIBERTADOR,R03,IMPAGA,57.0,53.0,,,
3221,BB8986,1932-01-01,20:18,81.0,60,AV LIBERTADOR,R02,APELADA,21.0,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3222,VTIIAHV,1932-01-01,10:10,138.0,80,AV LIBERTADOR,R02,APELADA,58.0,54.0,,,
3225,M431ZW,1932-01-01,10:10,155.0,80,AV SIEMPRE VIVA,R02,PAGADA,75.0,71.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.83
3228,AI7OVF,1932-01-01,20:18,119.0,60,RUTA 9,R02,PAGADA,59.0,56.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.83
3231,HF3461,1932-01-01,20:18,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3234,NTHGLFT,1932-01-01,00:00,101.0,60,AV LIBERTADOR,R03,IMPAGA,41.0,38.0,,,
3235,INTIGR8,1932-01-01,10:11,101.0,60,AV SIEMPRE VIVA,R03,IMPAGA,41.0,38.0,,,
3238,0695DVH,1932-01-01,11:11,116.0,40,AV LIBERTADOR,R02,IMPAGA,76.0,74.0,,,
3242,VY90540,1932-01-01,11:12,94.0,40,AV LIBERTADOR,R02,PAGADA,54.0,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente.jpg,VY90540,1.0
3249,GN64OTP,1932-01-01,20:19,99.0,80,RUTA 9,R02,PAGADA,19.0,15.0,,,
3251,CT5B876,1932-01-01,00:00,120.0,80,AV LIBERTADOR,R03,APELADA,40.0,36.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.86
3253,409,1932-01-01,10:11,106.0,80,AV LIBERTADOR,R01,APELADA,26.0,22.0,,,
3259,FVIOUHP,1932-01-01,10:12,159.0,80,AV SIEMPRE VIVA,R02,APELADA,79.0,75.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.86
3263,GCP332,1932-01-01,11:13,140.0,80,RUTA 9,R03,APELADA,60.0,56.0,,,
3265,NHZ1002,1932-01-01,20:20,110.0,40,AV LIBERTADOR,R02,PAGADA,70.0,68.0,,,
3266,HK06YMX,2022-07-22,10:12,65.0,40,AV LIBERTADOR,R01,IMPAGA,25.0,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.86
3269,6611172,1932-01-01,15:55,67.0,60,AV LIBERTADOR,R02,PAGADA,7.0,4.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0
3270,BB8986,1932-01-01,00:00,94.0,40,RUTA 9,R02,APELADA,54.0,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3272,MPX9357,1932-01-01,00:00,115.0,80,RUTA 9,R01,APELADA,35.0,31.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3273,6611172,1932-01-01,15:55,98.0,80,AV SIEMPRE VIVA,R03,PAGADA,18.0,14.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0
3275,WU341A,1932-01-01,10:13,124.0,80,RUTA 9,R03,PAGADA,44.0,40.0,,,
3281,M20CPR,1932-01-01,11:14,94.0,60,AV LIBERTADOR,R02,PAGADA,34.0,31.0,,,
3285,T0YDR,1932-01-01,11:15,87.0,80,AV LIBERTADOR,R01,APELADA,7.0,3.0,,,
3287,831MDB,1932-01-01,15:55,116.0,80,RUTA 9,R01,IMPAGA,36.0,32.0,,,
3288,UM96201,1932-01-01,11:15,110.0,80,RUTA 9,R02,PAGADA,30.0,26.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3290,FVIOUHP,1932-01-01,00:00,52.0,40,AV LIBERTADOR,R01,PAGADA,12.0,10.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.86
3298,HF58HXP,1932-01-01,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,33.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.86
3305,NTHGLFT,2020-03-08,10:13,154.0,80,AV LIBERTADOR,R03,APELADA,74.0,70.0,,,
3307,TL03GOG,1932-01-01,11:16,139.0,60,AV LIBERTADOR,R03,APELADA,79.0,76.0,,,
3309,DI2LOT,1932-01-01,11:16,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0,,,
3311,BHRP770,2022-06-01,20:22,90.0,60,AV LIBERTADOR,R02,APELADA,30.0,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,BHRP770,1.0
3315,6EVY261,1932-01-01,10:14,151.0,80,RUTA 9,R02,PAGADA,71.0,67.0,,,
3320,VNK296GP,1932-01-01,20:22,153.0,80,AV LIBERTADOR,R03,PAGADA,73.0,69.0,,,
3322,WU08YWC,1932-01-01,20:22,100.0,40,AV LIBERTADOR,R02,IMPAGA,60.0,58.0,,,
3328,WEFLYN,2020-12-16,15:56,132.0,80,AV LIBERTADOR,R01,IMPAGA,52.0,48.0,,,
3330,6NCE831,1932-01-01,20:23,78.0,60,AV LIBERTADOR,R03,IMPAGA,18.0,15.0,,,
3333,MX60NZA,1932-01-01,11:17,56.0,40,RUTA 9,R02,PAGADA,16.0,14.0,,,
3336,6NCE831,1932-01-01,20:23,153.0,80,AV LIBERTADOR,R03,IMPAGA,73.0,69.0,,,
3339,T0YDR,2023-12-30,20:23,62.0,40,AV SIEMPRE VIVA,R03,IMPAGA,22.0,20.0,,,
3345,NTHGLFT,1932-01-01,10:16,100.0,40,AV LIBERTADOR,R03,IMPAGA,60.0,58.0,,,
3346,3646HBH,1932-01-01,10:16,106.0,80,RUTA 9,R01,IMPAGA,26.0,22.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3347,691XC80,1932-01-01,15:57,51.0,40,RUTA 9,R01,IMPAGA,11.0,9.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3348,OUTSTDN,1932-01-01,15:57,116.0,40,AV LIBERTADOR,R03,PAGADA,76.0,74.0,,,
3350,5777770,1932-01-01,00:00,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,75.0,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3354,DI2LOT,2020-09-03,11:18,132.0,80,RUTA 9,R03,IMPAGA,52.0,48.0,,,
3355,0695DVH,1932-01-01,15:57,59.0,40,RUTA 9,R02,IMPAGA,19.0,17.0,,,
3358,B81JKY,1932-01-01,10:17,122.0,60,RUTA 9,R03,PAGADA,62.0,59.0,,,
3360,RFH373,1932-01-01,10:17,64.0,60,RUTA 9,R02,IMPAGA,4.0,1.0,,,
3362,6NCE831,1932-01-01,00:00,109.0,80,AV LIBERTADOR,R03,IMPAGA,29.0,25.0,,,
3365,T0YDR,1932-01-01,00:00,111.0,40,AV LIBERTADOR,R02,IMPAGA,71.0,69.0,,,
3372,AWS167,2023-03-08,15:57,110.0,40,RUTA 9,R02,PAGADA,70.0,68.0,,,
3373,2999961,1932-01-01,20:24,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
3374,41RSTZ,2020-11-04,15:58,99.0,60,AV SIEMPRE VIVA,R03,PAGADA,39.0,36.0,,,
3375,AWS167,2022-03-28,11:18,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0,,,
3376,GLEN1E,1932-01-01,10:18,83.0,60,AV LIBERTADOR,R03,APELADA,23.0,20.0,,,
3381,B81JKY,2023-08-29,11:19,115.0,80,AV LIBERTADOR,R02,IMPAGA,35.0,31.0,,,
3384,3646HBH,2021-10-07,00:00,101.0,80,AV LIBERTADOR,R02,IMPAGA,21.0,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3385,990XYK,1932-01-01,00:00,106.0,80,AV SIEMPRE VIVA,R03,APELADA,26.0,22.0,,,
3386,MPX9357,1932-01-01,20:25,89.0,80,AV SIEMPRE VIVA,R03,APELADA,9.0,5.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3387,RFH373,1932-01-01,00:00,74.0,60,AV SIEMPRE VIVA,R01,PAGADA,14.0,11.0,,,
3394,HF3461,2023-12-22,20:25,131.0,60,AV LIBERTADOR,R01,APELADA,71.0,68.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3395,990XYK,1932-01-01,00:00,120.0,60,RUTA 9,R02,IMPAGA,60.0,57.0,,,
3402,GLEN1E,1932-01-01,11:20,117.0,60,RUTA 9,R01,PAGADA,57.0,54.0,,,
3406,8B90638,1932-01-01,10:19,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0,,,
3408,41RSTZ,1932-01-01,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,61.0,57.0,,,
3419,FD1475,2023-12-03,11:21,114.0,40,AV LIBERTADOR,R02,APELADA,74.0,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD147,0.83
3430,VNK296GP,1932-01-01,20:26,83.0,60,AV LIBERTADOR,R02,PAGADA,23.0,20.0,,,
3437,GN64OTP,1932-01-01,15:59,111.0,40,AV LIBERTADOR,R03,PAGADA,71.0,69.0,,,
3447,0695DVH,1932-01-01,00:00,140.0,80,AV LIBERTADOR,R03,APELADA,60.0,56.0,,,
3451,M431ZW,1932-01-01,20:27,97.0,60,AV SIEMPRE VIVA,R02,PAGADA,37.0,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.83
3463,UW3932,1932-01-01,16:00,119.0,80,AV SIEMPRE VIVA,R01,IMPAGA,39.0,35.0,,,
3464,FVIOUHP,1932-01-01,10:22,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.86
3466,9999868,1932-01-01,00:00,118.0,40,AV SIEMPRE VIVA,R01,APELADA,78.0,76.0,,,
3468,409,1932-01-01,11:22,133.0,60,RUTA 9,R01,IMPAGA,73.0,70.0,,,
3471,HF58HXP,1932-01-01,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,51.0,49.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.86
3474,HF3461,1932-01-01,20:28,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3478,HF3461,2020-06-14,20:28,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3485,5777770,1932-01-01,16:02,76.0,40,AV LIBERTADOR,R02,APELADA,36.0,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3487,GCP332,2023-03-03,11:23,128.0,60,AV LIBERTADOR,R02,IMPAGA,68.0,65.0,,,
3488,VY90540,1932-01-01,00:00,91.0,80,AV SIEMPRE VIVA,R01,PAGADA,11.0,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente.jpg,VY90540,1.0
3489,3646HBH,2022-04-24,11:23,82.0,40,AV LIBERTADOR,R03,APELADA,42.0,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3492,T0YDR,1932-01-01,00:00,152.0,80,RUTA 9,R03,PAGADA,72.0,68.0,,,
3501,41RSTZ,1932-01-01,20:29,107.0,80,AV SIEMPRE VIVA,R01,APELADA,27.0,23.0,,,
3503,AI7OVF,1932-01-01,00:00,90.0,40,AV LIBERTADOR,R01,IMPAGA,50.0,48.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.83
3506,TL03GOG,1932-01-01,00:00,109.0,40,RUTA 9,R03,APELADA,69.0,67.0,,,
3514,0695DVH,1932-01-01,20:29,107.0,40,AV LIBERTADOR,R01,IMPAGA,67.0,65.0,,,
3518,MPX9357,1932-01-01,10:24,103.0,60,AV LIBERTADOR,R02,APELADA,43.0,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3531,B81JKY,1932-01-01,10:25,136.0,60,AV LIBERTADOR,R01,PAGADA,76.0,73.0,,,
3532,5777770,1932-01-01,10:25,65.0,40,AV SIEMPRE VIVA,R02,APELADA,25.0,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3537,5777770,1932-01-01,10:26,80.0,40,AV SIEMPRE VIVA,R01,IMPAGA,40.0,38.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3542,BM351,1932-01-01,16:05,49.0,40,RUTA 9,R02,IMPAGA,9.0,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3545,810TCH,2022-01-18,00:00,89.0,60,AV LIBERTADOR,R03,PAGADA,29.0,26.0,,,
3549,GLEN1E,1932-01-01,11:25,44.0,40,AV LIBERTADOR,R01,IMPAGA,4.0,2.0,,,
3555,3646HBH,2020-06-29,16:05,104.0,80,RUTA 9,R03,APELADA,24.0,20.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3558,GE1466,1932-01-01,10:27,103.0,60,AV SIEMPRE VIVA,R01,PAGADA,43.0,40.0,,,
3560,MX60NZA,1932-01-01,20:30,110.0,60,AV SIEMPRE VIVA,R01,APELADA,50.0,47.0,,,
3562,BM351,1932-01-01,11:26,155.0,80,AV SIEMPRE VIVA,R03,PAGADA,75.0,71.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3566,UM96201,2020-03-21,11:26,68.0,60,RUTA 9,R02,APELADA,8.0,5.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3572,AWS167,2021-08-09,20:31,149.0,80,AV LIBERTADOR,R03,PAGADA,69.0,65.0,,,
3584,MPX9357,1932-01-01,10:28,87.0,40,RUTA 9,R01,IMPAGA,47.0,45.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3605,WU341A,1932-01-01,16:08,139.0,80,AV LIBERTADOR,R01,IMPAGA,59.0,55.0,,,
3610,GE1466,1932-01-01,20:32,61.0,40,AV LIBERTADOR,R01,PAGADA,21.0,19.0,,,
3614,BP717,1932-01-01,10:29,106.0,40,AV SIEMPRE VIVA,R01,PAGADA,66.0,64.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP717,1.0
3617,NTHGLFT,2022-08-13,16:08,103.0,80,AV SIEMPRE VIVA,R03,APELADA,23.0,19.0,,,
3620,8B90638,1932-01-01,00:00,55.0,40,RUTA 9,R02,IMPAGA,15.0,13.0,,,
3629,UM96201,1932-01-01,11:28,92.0,80,AV SIEMPRE VIVA,R02,PAGADA,12.0,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3643,CT5B876,1932-01-01,10:30,122.0,60,RUTA 9,R02,APELADA,62.0,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.86
3647,990XYK,2020-03-05,20:34,112.0,60,AV LIBERTADOR,R03,IMPAGA,52.0,49.0,,,
3648,WEFLYN,1932-01-01,20:34,45.0,40,AV LIBERTADOR,R03,IMPAGA,5.0,3.0,,,
3649,MX60NZA,1932-01-01,10:30,118.0,60,RUTA 9,R02,IMPAGA,58.0,55.0,,,
3654,W326AVE,1932-01-01,00:00,73.0,40,AV SIEMPRE VIVA,R01,PAGADA,33.0,31.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3658,CD05601,1932-01-01,10:31,146.0,80,AV SIEMPRE VIVA,R01,APELADA,66.0,62.0,,,
3659,6NCE831,2021-02-24,20:34,82.0,40,RUTA 9,R01,APELADA,42.0,40.0,,,
3660,HF58HXP,1932-01-01,00:00,58.0,40,RUTA 9,R01,IMPAGA,18.0,16.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.86
3666,W326AVE,1932-01-01,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,77.0,75.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3677,CD05601,1932-01-01,10:32,84.0,60,AV LIBERTADOR,R03,APELADA,24.0,21.0,,,
3679,HK06YMX,1932-01-01,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,68.0,66.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.86
